parity,days_in_milk,breed,milk_yield_kg,scc,electrical_conductivity,activity_steps,rumination_time,body_temp,milk_fat_pct,milk_protein_pct,mastitis,log_scc,yield_deviation,early_lactation,stress_score
2,74,0,15.902092920347439,211703.68363646686,5.523708407587289,1019,284,39.0648946166611,3.3126632702928074,3.703180337800026,1,12.262942857238304,-12.097907079652561,1,2
2,24,0,27.67665834130409,396196.02971775143,6.04423390709941,3705,405,39.84940604298419,3.546647512872904,3.90675052150534,1,12.889664392292167,-0.3233416586959095,1,1
3,126,0,16.795064704254898,385817.33559067495,6.820916436933309,1705,295,38.9850496189224,2.8922788590205633,3.3916368569915494,1,12.863119312582866,-11.204935295745102,0,2
4,233,0,28.850917195504085,61582.31128724094,4.652921850932323,4369,448,39.23239342402873,3.9830270342749334,3.1975375146040284,0,11.028129953856977,0.8509171955040848,0,1
3,116,0,31.891999355902175,17845.80564192327,5.177875983839199,4588,436,38.514807332857984,3.432869275150427,3.1989162404170206,0,9.789523781552605,3.8919993559021755,0,0
4,65,1,21.114813503934496,960059.9052635074,5.972202560460198,2491,339,39.678886328915816,3.375243035275801,3.907792618042291,1,13.774750962813291,-6.885186496065504,1,3
4,51,0,20.554962550481896,95378.11889084218,4.715965988938655,3185,524,38.74260945391777,4.508013899571642,3.2254725306956433,0,11.46560446939774,-7.445037449518104,1,0
2,7,0,19.118987086279382,25329.004274099032,4.245875550160944,4013,475,38.36770561952374,4.2910673273472115,3.050716200824468,0,10.139705432080895,-8.881012913720618,1,0
2,138,1,35.74935852079632,65948.13022742866,4.286758085480807,2939,494,38.4333602627649,2.9995123705133007,3.032515109861586,0,11.096623806377801,7.749358520796321,0,0
3,74,0,23.59202914897094,23809.722433622326,5.118058531792378,3814,515,38.649865924612236,3.5421495593329193,3.2164823018958475,0,10.077849281858247,-4.407970851029059,1,0
3,45,0,28.034717798768614,10582.818833868962,4.392631663583155,3434,462,38.503028226241426,3.8596751353707037,3.478182361021292,0,9.266987100348405,0.03471779876861447,1,0
3,82,1,15.019093377086445,516173.53656038066,6.431959586067788,2521,462,39.14706412375482,4.194146048851831,3.5019047868798365,1,13.154198299087305,-12.980906622913555,1,1
3,161,0,28.39989625953463,34763.92932955244,5.105175083127712,4137,554,38.91114428376068,4.420683255043189,3.5350047818076287,0,10.456335614692335,0.3998962595346285,0,0
2,129,0,30.836895486705476,45395.7939351274,4.41802244385585,4161,512,38.43396254145209,3.7975134735158003,3.2974594080857225,0,10.723174735136945,2.836895486705476,0,0
1,34,0,17.73844419471768,375656.1414919812,7.000813965876902,707,382,39.859506372735396,3.5022037568263205,2.903137607350796,1,12.836429486637392,-10.26155580528232,1,3
1,5,0,21.805443187897225,55800.5672549359,4.772818252631037,4110,514,38.469109575558804,3.593880210273065,3.111139029978201,0,10.929539314176797,-6.194556812102775,1,0
1,91,0,22.95392747059162,61682.91062982145,5.528152569165753,3771,416,38.436652049131006,4.513257017108148,3.005149225783347,0,11.029762196323276,-5.046072529408381,1,0
2,59,1,20.202982051487645,27420.087459605078,4.629234452091119,3392,423,39.08472693314816,3.909511925791014,3.09768787428672,0,10.219031142739412,-7.797017948512355,1,0
2,278,0,28.57368697728965,51444.730681715555,4.130720481218121,3809,419,37.99885144907036,3.8409670564911336,3.209257840553888,0,10.848263319724103,0.5736869772896505,0,0
4,185,0,33.914018756852286,21215.430207609115,4.882346420326478,4872,536,38.59401038201862,3.981697064116652,3.076909099460799,0,9.962484035894601,5.914018756852286,0,0
1,212,0,31.399405615438795,33062.47982156264,5.295663746314001,2571,543,38.10195821376291,3.4902559521896563,3.0296865279738574,0,10.406154378288564,3.399405615438795,0,1
2,393,0,26.65516739327679,19839.983897240378,4.728952905556498,4336,514,39.07897020073891,3.0824322016718493,3.3489166754850004,0,9.895454569207505,-1.3448326067232088,0,0
5,125,0,28.68865546338879,60254.849784845,4.890944328238234,3981,457,38.67691287348396,4.55105048922664,3.499272250905469,0,11.006338342467679,0.6886554633887911,0,0
2,70,1,28.115970576134053,38841.365473928585,5.349797461687674,3226,512,38.49272643911113,3.213618392264904,2.9760023995123097,0,10.567241078170621,0.11597057613405326,1,0
1,42,0,19.36964665627624,571292.583915519,6.989913854087399,1827,269,39.30532063198938,4.089948727915207,3.79446126547529,1,13.255656763559717,-8.630353343723758,1,3
2,248,0,39.01895418385482,79856.23710903688,4.883450113525246,2626,540,38.580717575835294,4.202361337515335,3.462308176342882,0,11.287983260912517,11.018954183854817,0,1
5,121,0,27.75192249636589,26689.74400132123,4.6218334683214195,4214,548,38.91607518670657,3.9992431425493753,3.387901577452564,0,10.19203465079473,-0.24807750363411074,0,0
2,46,0,38.658035496249816,26644.38099406702,4.778810294183464,4246,581,37.93632405203243,3.8088924828528836,3.260064861035784,0,10.190333562862865,10.658035496249816,1,0
3,60,0,32.17738795298358,372996.9017873693,7.665887497642386,1466,379,40.28792906940051,4.179776508728341,3.546060481665113,1,12.829325392391373,4.17738795298358,1,3
2,186,0,29.65015776966648,15192.891524379762,4.257309455338896,4657,506,38.78304338519691,3.7705285775070903,2.996661144395075,0,9.62858293457623,1.6501577696664818,0,0
3,115,0,27.0733832182436,10000.0,5.223221112800653,4149,521,38.56509810507653,4.782777812277954,3.3389656123466485,0,9.210340371976184,-0.926616781756401,0,0
2,85,1,21.02052701820137,29970.40712578743,4.606334004789441,4088,408,38.97846206589273,3.3623220190372223,3.039024214120519,0,10.307965744662466,-6.979472981798629,1,0
3,122,0,23.689484080747693,13851.89234816038,5.241632989585992,3432,396,38.73422618550718,4.039270036360219,2.8619589157487444,0,9.536177133918361,-4.310515919252307,0,1
1,47,0,32.55444390614794,41187.95313136442,5.209533558493564,3665,474,39.039721718497795,3.9123653634810664,3.3246069278082158,0,10.625901092856319,4.554443906147938,1,0
2,39,1,24.731685764673646,39626.9780763903,4.904147692197159,3013,523,38.801310855663246,4.303624062321269,3.170778583040126,0,10.587265429842528,-3.268314235326354,1,0
1,112,0,22.737439232094218,822090.485089039,5.663786262537065,2230,325,39.418334650681246,2.8297065841366207,3.357008690426391,1,13.619605747163794,-5.262560767905782,0,3
1,18,0,25.27734713330367,57854.96381544695,4.4310951639779965,4719,440,38.778650226109704,4.223222995746685,3.1704870449316935,0,10.96569453387505,-2.722652866696329,1,0
1,181,0,28.93714377675212,16727.181285224866,4.388894923486332,4744,507,39.25076454567343,3.856096737338885,3.062402713622869,0,9.724790297133644,0.9371437767521194,0,1
3,41,0,19.641979087313896,345273.4464286404,6.826992644611161,1747,290,40.55174047529937,2.2243604360464566,3.54107122168642,1,12.75209198041719,-8.358020912686104,1,3
1,173,0,24.00485137980559,14058.28509372643,4.627528335923234,3961,518,38.59402687151986,3.7021930402036904,2.730698796451965,0,9.550967187351418,-3.99514862019441,0,0
3,273,0,28.59558587790541,61234.04683117276,4.840551939495837,3386,488,38.32920157627989,4.253315644845463,2.954594133967623,0,11.022458634582183,0.5955858779054104,0,0
5,366,0,31.500031549360095,31749.437086065853,5.4370374511352555,4387,499,39.0632986725318,3.481563004973971,2.961577544976225,0,10.365630274590938,3.500031549360095,0,0
1,47,0,20.407024063362236,200000.0,5.597833801364712,943,341,40.33330756790799,2.9865414550415075,3.7462170929496676,1,12.206072645530174,-7.592975936637764,1,3
1,252,0,23.65793265202373,68202.86870666605,5.282406810733929,3179,461,38.86892676045975,4.259832143720142,3.6014641391253797,0,11.13024190609452,-4.342067347976268,0,0
3,214,0,33.11156237249094,99399.95640692016,5.0196693587550945,3976,513,38.28313052579457,3.4872430017986815,3.3828363074107775,0,11.506906954082398,5.111562372490937,0,0
3,69,0,22.136823766601843,47012.68003584824,5.655775021493849,4264,523,38.384565810329455,3.882247169584018,3.2629059982120796,0,10.75817263230273,-5.863176233398157,1,0
2,228,1,27.673180393451837,121821.0564307683,4.264883265308032,4363,487,38.40256448647054,3.8734067829612946,3.359048266277791,0,11.710308496416314,-0.3268196065481632,0,0
2,185,0,28.95207244060345,460060.356530937,6.894364613998068,2905,266,39.11100864054487,3.1631076824550437,3.2085794398613134,1,13.039112969707881,0.9520724406034518,0,1
5,225,0,29.36855109958973,17286.47291045319,5.454352227421326,3220,499,38.82079177232771,4.099362696700413,3.0984452865449157,0,9.757679561942131,1.3685510995897303,0,0
2,149,0,12.3914212771782,613273.0268171467,8.026571527178692,1654,352,39.44279749247702,3.2982568439684568,3.9931806640641305,1,13.326565510241148,-15.6085787228218,0,3
1,79,1,27.331825704200703,79482.3862622109,3.5166859104222246,4794,444,38.655273717919826,4.1853507047922935,3.1091711684461627,0,11.28329071964499,-0.6681742957992967,1,0
4,167,0,28.912175916491677,14253.881425472824,4.357727752245279,3595,423,38.28477965025939,3.6103401412568195,2.858325250802298,0,9.564784529342834,0.9121759164916767,0,0
1,218,0,30.294781282321537,124644.28409825194,4.664545007074433,3098,484,38.703302133030576,3.553003790306702,3.4014277572520806,0,11.733219232290612,2.294781282321537,0,0
2,27,0,36.34154657862055,38606.316992322194,5.432180897081698,5270,448,38.66902006254838,3.584823464522672,3.2620211703953608,0,10.561171194714122,8.341546578620552,1,0
2,168,0,25.350009665103276,82533.26929688429,5.610061321815699,4285,485,38.5410237018262,3.991339755015413,3.0791233607671358,0,11.320956755238274,-2.6499903348967244,0,0
4,38,1,32.840094948831656,19233.91490685337,4.239483287387133,3721,428,38.971020377520794,3.591427328923118,3.3851645095963265,0,9.864430401162265,4.840094948831656,1,0
2,134,0,20.28142718601044,281712.37168068375,6.18330739398052,1754,335,39.93289932257629,3.453969131481725,3.6454902368154136,1,12.5486418708294,-7.71857281398956,0,3
1,193,0,27.835838963763464,110172.06568160842,4.617174453879642,3534,481,39.19649505375317,3.816969996834149,3.159387537863667,0,11.609798656104855,-0.16416103623653555,0,0
3,5,0,13.672573933486298,255800.98238556794,5.747533751348736,2450,311,39.83468150220122,3.1216002541212227,3.1585060731181636,1,12.452155008563476,-14.327426066513702,1,3
3,163,0,25.676175425781786,129290.61995817731,4.591515228683559,3267,515,38.78716891980945,4.061763180649411,3.1533680147216043,0,11.769818017334769,-2.3238245742182144,0,0
3,68,1,21.066864470817748,2257417.3997960403,6.548567522641684,2511,347,39.031944190155905,2.291698927612619,3.566728173634042,1,14.62973197436624,-6.933135529182252,1,2
2,133,0,24.866657219428944,34646.98989978424,4.551916881878174,3452,440,38.8566237924646,3.8957296680600986,3.223934102448394,0,10.452966129265397,-3.1333427805710556,0,0
3,37,0,26.12139496811619,19988.672200754834,5.0188712575744825,3446,516,38.696350699783224,3.6836488471565936,3.577807578706179,0,9.902921002114484,-1.8786050318838114,1,0
2,317,1,24.146652595755825,29331.05516162712,5.270722645588303,3086,460,38.44909862489304,4.279159181713007,3.1854677182084012,0,10.286402136831626,-3.8533474042441753,0,0
1,137,0,31.740204026349367,120385.77646487768,4.704479814768621,5046,492,38.54663702863368,4.1761786216575425,3.1568388490079125,0,11.698456669204516,3.7402040263493674,0,0
1,390,0,32.77878243130811,22384.729199383222,4.853516406324816,4049,483,38.96982770767136,3.7599989159320715,3.3227862924604463,0,10.016134273187696,4.778782431308109,0,0
2,174,0,26.20228186298614,156067.6469129656,5.105186824004012,3702,477,38.52324829560813,3.7634579449808125,3.325046757643302,0,11.958044826297069,-1.7977181370138595,0,0
1,41,0,18.98991439281274,57128.40445022171,4.39146801290014,3877,468,38.57461449643314,4.072493801140961,3.1490528962487305,0,10.953056722923492,-9.01008560718726,1,0
1,66,0,32.01532619143092,43135.54240390882,4.830558733694201,3431,537,38.85389145187192,3.744331659382585,3.20279836237332,0,10.672102585997722,4.015326191430923,1,0
3,97,0,19.203025257114913,57080.6953968793,3.9298480537431097,3996,494,38.99842112272574,3.9683895950362498,3.168278693675711,0,10.952221254363081,-8.796974742885087,1,0
1,143,0,29.677193365293842,137719.56033139073,5.10151739600782,3535,492,38.498583546180704,4.204209305771128,3.253189575154432,0,11.83297472496545,1.6771933652938422,0,0
2,180,1,23.116173532793646,51566.54578371674,4.128109894549475,2940,563,38.66364622950323,3.578302224379962,3.3573651658138983,0,10.850628403683126,-4.8838264672063545,0,0
3,111,0,24.250799334729397,53911.306999466564,4.182027523541118,3868,426,38.620460522397025,3.615534559720168,3.2075532938681137,0,10.89509551225249,-3.749200665270603,0,0
2,37,0,18.069816921046232,265322.50550114445,5.871078969644679,2613,334,38.94893829916333,3.298705618678206,3.9888659526244394,1,12.488701366912952,-9.930183078953768,1,2
4,215,0,30.24099364022016,22134.73952344512,5.0409148135570705,3946,453,39.05579909548814,3.358634387311669,3.2273398908769506,0,10.004903577464074,2.240993640220161,0,0
2,218,0,25.57998767549684,43606.75610921888,4.413138102432216,4429,445,38.56812279940752,3.5111798781503407,3.3329485744233036,0,10.682967373966047,-2.4200123245031584,0,0
4,161,0,27.77529961948442,61110.702743697446,4.492839710025276,4896,476,38.5603330300537,4.071657008258346,3.5177726223712837,0,11.020442297474247,-0.2247003805155785,0,0
1,32,0,28.311795964075404,36456.26490879589,4.328690584779405,3588,482,38.711206935216325,3.8314398365576356,2.9940893041350054,0,10.503868599452206,0.31179596407540444,1,0
2,143,0,26.94865908155686,14858.283593387008,4.68532384411264,4367,380,38.676561824604136,4.468174715711319,3.1656259163270524,0,9.606312806444864,-1.0513409184431417,0,1
3,133,1,32.12348893797359,15506.763728210419,5.015286412067772,3707,523,39.08821230961705,4.319139143596472,3.0286980317545042,0,9.649031577287792,4.12348893797359,0,0
3,95,0,37.43937421602038,45551.69102001271,4.902451095702757,4146,448,39.027441341387174,3.5105459823777134,3.3011109827008513,0,10.726603026477882,9.439374216020383,1,0
3,184,1,30.504597213330197,33751.62159756196,4.631957118616033,3788,522,38.62168544587107,4.070105094133779,3.4261951657681067,0,10.426783742481609,2.5045972133301966,0,0
2,149,0,17.03580857310228,23428.785567396913,4.631850174486212,3026,469,38.66222023545422,3.8422071814072236,3.458438721392079,0,10.061720697781071,-10.96419142689772,0,0
2,190,0,24.694057512689803,52987.77979940062,5.075749845361895,3882,482,38.70331512417314,4.375780262131215,3.3023103947255357,0,10.877816596126321,-3.3059424873101975,0,0
2,283,0,32.010253993729684,10000.0,4.96424911094854,3968,499,38.53840581432457,3.8259915338617496,3.4610180207160943,0,9.210340371976184,4.010253993729684,0,0
3,104,1,23.58325697671027,86693.82693826391,4.287507062006642,4192,489,38.501383389574976,4.825471709997274,2.857205518352545,0,11.37013795998307,-4.41674302328973,0,0
4,59,1,32.987698468154264,398515.5604588774,6.8294526122561985,1814,216,40.039576121724515,3.5722647575211255,3.1082661168914703,1,12.895501824025672,4.987698468154264,1,3
3,47,1,32.38875719811944,46544.893448445204,4.3743001269273245,3507,497,38.09914597085328,4.089870369592706,3.225195397156169,0,10.748172576332054,4.388757198119443,1,0
1,89,1,26.54940309084052,38119.496910445545,5.017892220500906,5403,483,39.371429693198834,4.2161883986325375,3.399719146627105,0,10.548481160158635,-1.4505969091594793,1,1
1,177,0,24.127063798675128,18587.903284724387,5.131310048319545,3761,477,39.12504849001219,3.744690187659706,3.3722809146842816,0,9.830266287088492,-3.8729362013248725,0,0
2,136,0,39.28810318775207,164027.8116704296,5.214483692593266,3496,548,38.58560136850165,3.2599759033383218,3.428904553857934,0,12.007791275784982,11.288103187752071,0,0
2,49,0,24.66353983565174,297758.8256755822,6.8147737625251406,2340,442,39.36889830160675,3.3495409247689922,3.7536908273240215,1,12.60403912800607,-3.33646016434826,1,2
5,114,0,31.095122595847982,53602.64400492231,5.311907833633594,4175,489,38.84579744822271,3.279531308447966,3.174103385345667,0,10.889353674292328,3.0951225958479824,0,0
2,64,1,23.918899538036417,52628.7170758835,4.943679419722138,4675,452,38.8056694901039,3.9046518264995185,3.014593160187482,0,10.871017201761216,-4.081100461963583,1,0
2,400,1,23.28279913678005,31700.439049832235,4.431672583108976,3847,461,38.662314368768115,4.048647842672548,3.033671741284258,0,10.364085809921896,-4.717200863219951,0,0
5,135,0,30.938228879265722,22686.293891403522,4.611823390977469,4587,448,38.751755008079755,3.961549590170614,3.164781112112673,0,10.029516227782652,2.938228879265722,0,0
2,151,0,28.099249619995845,272612.2483425568,7.109146373549118,3228,399,40.241898849382856,4.2075927228550825,3.613381252943599,1,12.515805728792612,0.09924961999584525,0,2
1,78,0,28.394623005665615,81562.62480638553,5.044842312857031,4327,523,38.27858797819044,3.4751925745372394,3.4961150155130554,0,11.309126406691211,0.3946230056656148,1,0
3,13,0,22.26080778916317,138252.1758867082,4.03482824127857,4099,546,38.542533947161076,3.9715897247402143,2.9563465187878695,0,11.836834658043427,-5.73919221083683,1,0
